review_type,recommended_action,pm_hub_client,pm_hub_client_id,pm_hub_client_codes,psa_ticket_id,psa_customer_id,psa_customer_name,ticket_status,ticket_priority,ticket_type,ticket_title,match_type,match_confidence,match_soft,ticket_url,review_decision,review_notes
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,831,1111,"Bullfrog Group, LLC",Pending,Medium,Service Call,Emails not translating apostrophes,unmatched,,,https://psainternal.psarev.io/tickets/831/customers/1111,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,685,1237,CallSprout,New,High,Break/fix,"Contact Support: Billing period closed, invoice reversal blocked",unmatched,,,https://psainternal.psarev.io/tickets/685/customers/1237,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,698,1237,CallSprout,New,High,Break/fix,Contact Support: Prevent invoicing closed accounts with no charges,unmatched,,,https://psainternal.psarev.io/tickets/698/customers/1237,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,791,1237,CallSprout,New,Medium,Service Call,Contact Support: Unable to add products to quote,unmatched,,,https://psainternal.psarev.io/tickets/791/customers/1237,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,706,22890,Canitan LLC,New,Medium,Break/fix,Contact Support: Progress bars not accounting for time logs,unmatched,,,https://psainternal.psarev.io/tickets/706/customers/22890,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,672,21043,Class 5 Technologies,New,High,Break/fix,Contact Support: Customer Portal login page disappears,unmatched,,,https://psainternal.psarev.io/tickets/672/customers/21043,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,707,21043,Class 5 Technologies,New,Medium,Break/fix,Contact Support: Closed accounts showing without inactive indicator,unmatched,,,https://psainternal.psarev.io/tickets/707/customers/21043,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,715,21043,Class 5 Technologies,New,High,Break/fix,Contact Support: Account locked out after single login attempt,unmatched,,,https://psainternal.psarev.io/tickets/715/customers/21043,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,716,21043,Class 5 Technologies,New,High,Break/fix,Contact Support: Task extending past business hours not displaying,unmatched,,,https://psainternal.psarev.io/tickets/716/customers/21043,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,782,21043,Class 5 Technologies,New,Low,Service Call,Contact Support: Incomplete ticket information provided,unmatched,,,https://psainternal.psarev.io/tickets/782/customers/21043,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,783,21043,Class 5 Technologies,New,Medium,Service Call,"Contact Support: Template partially pulls, quote items missing",unmatched,,,https://psainternal.psarev.io/tickets/783/customers/21043,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,818,21043,Class 5 Technologies,Pending,Medium,Tier 1 Support,Ticket list does not allow for editing of time logs,unmatched,,,https://psainternal.psarev.io/tickets/818/customers/21043,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,761,23023,Double Eagle,New,Medium,Onboarding,Client Set Up,unmatched,,,https://psainternal.psarev.io/tickets/761/customers/23023,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,765,23023,Double Eagle,Open,High,Onboarding,Project Charter ,unmatched,,,https://psainternal.psarev.io/tickets/765/customers/23023,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,766,23023,Double Eagle,Pending,Medium,Onboarding,Product Catalog ,unmatched,,,https://psainternal.psarev.io/tickets/766/customers/23023,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,773,23023,Double Eagle,New,Medium,Onboarding,Activaton Prep ,unmatched,,,https://psainternal.psarev.io/tickets/773/customers/23023,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,676,22411,Duffie's Copier Consultants LLC,New,High,Break/fix,Contact Support: Ticket creation error with typo message,unmatched,,,https://psainternal.psarev.io/tickets/676/customers/22411,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,673,23026,Exabar Telecom,New,Medium,Service Call,Client Set Up,unmatched,,,https://psainternal.psarev.io/tickets/673/customers/23026,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,762,23026,Exabar Telecom,New,Medium,Onboarding,Client Set Up,unmatched,,,https://psainternal.psarev.io/tickets/762/customers/23026,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,669,22981,Hawkeye Alarm,Pending,High,Break/fix,Contact Support: 403 Forbidden error accessing customers section,unmatched,,,https://psainternal.psarev.io/tickets/669/customers/22981,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,678,22895,Integrity Sound,New,High,Service Call,Google Calendar Duplicating ,unmatched,,,https://psainternal.psarev.io/tickets/678/customers/22895,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,710,23030,Louisville Tech,Open,Medium,Onboarding,Bandwidth API Importer,unmatched,,,https://psainternal.psarev.io/tickets/710/customers/23030,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,720,23030,Louisville Tech,Open,Medium,Onboarding,Usage Plans,unmatched,,,https://psainternal.psarev.io/tickets/720/customers/23030,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,721,23030,Louisville Tech,Open,Medium,Service Call,Service Types,unmatched,,,https://psainternal.psarev.io/tickets/721/customers/23030,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,722,23030,Louisville Tech,Open,Medium,Service Call,Package/Product Groups,unmatched,,,https://psainternal.psarev.io/tickets/722/customers/23030,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,723,23030,Louisville Tech,Open,Medium,Service Call,Free Minutes,unmatched,,,https://psainternal.psarev.io/tickets/723/customers/23030,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,725,23030,Louisville Tech,New,Medium,Onboarding,Collections,unmatched,,,https://psainternal.psarev.io/tickets/725/customers/23030,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,726,23030,Louisville Tech,Pending,Medium,Onboarding,Email Templates,unmatched,,,https://psainternal.psarev.io/tickets/726/customers/23030,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,727,23030,Louisville Tech,Pending,Medium,Onboarding,Inventory,unmatched,,,https://psainternal.psarev.io/tickets/727/customers/23030,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,728,23030,Louisville Tech,Pending,Medium,Onboarding,Reports,unmatched,,,https://psainternal.psarev.io/tickets/728/customers/23030,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,729,23030,Louisville Tech,New,Medium,Onboarding,Request Templates,unmatched,,,https://psainternal.psarev.io/tickets/729/customers/23030,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,764,23030,Louisville Tech,Open,Medium,Onboarding,Kick-Off,unmatched,,,https://psainternal.psarev.io/tickets/764/customers/23030,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,679,23021,Orkestra,New,Medium,Onboarding,Bill Out Support,unmatched,,,https://psainternal.psarev.io/tickets/679/customers/23021,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,684,23021,Orkestra,New,Medium,Onboarding,Kickoff,unmatched,,,https://psainternal.psarev.io/tickets/684/customers/23021,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,842,23021,Orkestra,New,Medium,Service Call,Training,unmatched,,,https://psainternal.psarev.io/tickets/842/customers/23021,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,670,22966,Premise Solutions,Pending,High,Break/fix,Contact Support: Access denied despite confirmed permissions granted,unmatched,,,https://psainternal.psarev.io/tickets/670/customers/22966,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,680,22966,Premise Solutions,New,High,Break/fix,Contact Support: Dispatch board not showing tasks for Judson,unmatched,,,https://psainternal.psarev.io/tickets/680/customers/22966,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,689,22966,Premise Solutions,New,High,Break/fix,Contact Support: Existing ticket 403 Forbidden access error,unmatched,,,https://psainternal.psarev.io/tickets/689/customers/22966,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,821,22966,Premise Solutions,Pending,Medium,Service Call,Contact Support: Calendar reconfiguration exceeds maximum call stack,unmatched,,,https://psainternal.psarev.io/tickets/821/customers/22966,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,714,1382,Stratus Telecom,New,Medium,Break/fix,Contact Support: RevIO PSA authentication ID and secret needed,unmatched,,,https://psainternal.psarev.io/tickets/714/customers/1382,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,841,23016,Sydewire Technologies,New,High,Service Call,Instance Not Loading,unmatched,,,https://psainternal.psarev.io/tickets/841/customers/23016,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,796,22976,Troy Security Systems,New,Low,Service Call,Contact Support: Test issue summary needed,unmatched,,,https://psainternal.psarev.io/tickets/796/customers/22976,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,797,22976,Troy Security Systems,New,Low,Service Call,Contact Support: UOM definition inquiry for products tab,unmatched,,,https://psainternal.psarev.io/tickets/797/customers/22976,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,785,22999,TrueLine Technologies,New,Medium,Service Call,Contact Support: Signed quote not converting to ticket,unmatched,,,https://psainternal.psarev.io/tickets/785/customers/22999,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,668,21971,Valhelio Tech,New,High,Break/fix,Contact Support: Revii integration failed for email notifications,unmatched,,,https://psainternal.psarev.io/tickets/668/customers/21971,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,677,21971,Valhelio Tech,New,High,Break/fix,Contact Support: Service Call tickets being created unexpectedly,unmatched,,,https://psainternal.psarev.io/tickets/677/customers/21971,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,686,21971,Valhelio Tech,New,High,Break/fix,Contact Support: Tickets not displaying despite verified permissions,unmatched,,,https://psainternal.psarev.io/tickets/686/customers/21971,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,692,21971,Valhelio Tech,New,High,Service Call,Contact Support: Note attributed to wrong staff member,unmatched,,,https://psainternal.psarev.io/tickets/692/customers/21971,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,696,21971,Valhelio Tech,New,High,Break/fix,Contact Support: Search filter not working for Asset Type,unmatched,,,https://psainternal.psarev.io/tickets/696/customers/21971,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,697,21971,Valhelio Tech,New,High,Break/fix,"Contact Support: Account locked, password reset email not received",unmatched,,,https://psainternal.psarev.io/tickets/697/customers/21971,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,712,21971,Valhelio Tech,New,Medium,Break/fix,Contact Support: Lead product duplicated in quote generation,unmatched,,,https://psainternal.psarev.io/tickets/712/customers/21971,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,713,21971,Valhelio Tech,New,Medium,Break/fix,"Contact Support: HTML conversion error, awaiting screenshot",unmatched,,,https://psainternal.psarev.io/tickets/713/customers/21971,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,776,21971,Valhelio Tech,New,Medium,Break/fix,Contact Support: Package rates showing incorrectly per product,unmatched,,,https://psainternal.psarev.io/tickets/776/customers/21971,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,778,21971,Valhelio Tech,New,Medium,Break/fix,Contact Support: Middle name displaying in user profile initials,unmatched,,,https://psainternal.psarev.io/tickets/778/customers/21971,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,786,21971,Valhelio Tech,New,Medium,Onboarding,Contact Support: User not receiving community invite email,unmatched,,,https://psainternal.psarev.io/tickets/786/customers/21971,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,835,21971,Valhelio Tech,Pending,Medium,Service Call,Error when emailing from ticket,unmatched,,,https://psainternal.psarev.io/tickets/835/customers/21971,,
